,apparent_elevation,azimuth,ghi,dhi,efficiency,efficiency_corrected
2020-01-12 14:00:00+01:00,15.13366728184571,197.89569525922082,206.2231198840719,51.42933162409986,0.1,20.62231198840719
2020-01-12 16:00:00+01:00,5.562157295675792,224.45788621690878,39.59335814244742,18.76541846608412,0.0,0.0
2020-01-13 10:00:00+01:00,8.578793064149538,141.48912883462413,86.44052539406516,31.533573842005225,0.0,0.0
2020-01-13 12:00:00+01:00,16.394784731231983,168.88753598288952,230.24760769419478,54.38669243109652,0.12,27.629712923303373
2020-01-13 14:00:00+01:00,15.312863936864922,197.8410195484558,209.61158267333525,51.858000574451694,0.14,29.34562157426694
2020-01-13 16:00:00+01:00,5.746104600193622,224.45760790655697,42.13708280434991,19.61042346638045,0.0,0.0
2020-01-14 10:00:00+01:00,8.696631989035186,141.3372042030103,88.42923696144382,31.976269831958575,0.0,0.0
2020-01-14 12:00:00+01:00,16.553120910630163,168.77485653530698,233.2487479864108,54.738579064244135,0.2,46.64974959728216
2020-01-14 14:00:00+01:00,15.49831947739524,197.789920870312,213.11932941595933,52.29657516692532,0.16,34.09909270655349
2020-01-14 16:00:00+01:00,5.935181716845084,224.46250365870833,44.80327247976148,20.47125801628553,0.0,0.0
2020-01-15 10:00:00+01:00,8.821488119040861,141.1843468027514,90.54562093376443,32.4408027804375,0.28,25.352773861454043
2020-01-15 12:00:00+01:00,16.718424193815867,168.66337386587588,236.38124405677482,55.102395638574876,0.12,28.365749286812978
2020-01-15 14:00:00+01:00,15.68995654552157,197.74244890198835,216.74481324814326,52.74448896371101,0.14,30.34427385474006
2020-01-15 16:00:00+01:00,6.1293014525512,224.47259870397747,47.59206872504882,21.346177194088572,0.0,0.0
2020-01-16 10:00:00+01:00,8.953323006775255,141.03063171274096,92.84593022073643,32.89871976522881,0.24,22.283023252976744
2020-01-16 12:00:00+01:00,16.890632460167996,168.55314935244428,239.72291062387592,55.41582708465893,0.1,23.972291062387594
2020-01-16 14:00:00+01:00,15.887694303970678,197.6986541007762,220.5635234280638,53.14264630615875,0.1,22.05635234280638
2020-01-16 16:00:00+01:00,6.328372419540622,224.48791781930547,50.54460045262499,22.221118051899165,0.0,0.0
2020-01-17 10:00:00+01:00,9.092095140481518,140.87613680787416,95.33265427121673,33.34656551414623,0.22,20.97318393966768
2020-01-17 12:00:00+01:00,17.069679848979195,168.44424693403028,243.27338424538118,55.67646913159942,0.14,34.05827379435337
2020-01-17 14:00:00+01:00,16.091447383398897,197.65858870242727,224.57497333862992,53.488195011515074,0.06,13.474498400317794
2020-01-17 16:00:00+01:00,6.532297897493925,224.5084859505616,53.66426747026934,23.09056201633949,0.0,0.0
2020-01-18 10:00:00+01:00,9.237759880297254,140.72094366999517,97.95132478260379,33.80998200409334,0.22,21.549291452172834
2020-01-18 12:00:00+01:00,17.255496496048963,168.33673399107818,246.95240946611747,55.94493965803383,0.16,39.512385514578796
2020-01-18 14:00:00+01:00,16.301125408868355,197.62230742386274,228.70054094497303,53.83830283501078,0.12,27.444064913396762
2020-01-18 16:00:00+01:00,6.740975331553471,224.5343287006488,56.91011426687728,23.9636569120241,0.0,0.0
2020-01-19 10:00:00+01:00,9.390269632081713,140.56513778857476,100.70236338930609,34.287833366246446,0.2,20.14047267786122
2020-01-19 12:00:00+01:00,17.448008694560023,168.23068158371893,250.75838890692728,56.22066300652233,0.1,25.07583889069273
2020-01-19 14:00:00+01:00,16.51663312300153,197.58986769994516,232.9381770045443,54.19237251663205,0.11,25.623199470499873
2020-01-19 16:00:00+01:00,6.954296510428793,224.56547254033555,60.280829820962396,24.838514139474896,0.0,0.0
2020-01-20 10:00:00+01:00,9.54957412165393,140.40880806342517,103.58606894814832,34.77897925998283,0.21,21.75307447911115
2020-01-20 12:00:00+01:00,17.64713933956396,168.12616404288246,254.68961775627244,56.503070896581136,0.11,28.01585795318997
2020-01-20 14:00:00+01:00,16.73787096765496,197.5613294036759,237.28570200151836,54.54982137461343,0.14,33.21999828021257
2020-01-20 16:00:00+01:00,7.172148299028057,224.60194466634388,63.77475963702772,25.713320914063864,0.0,0.0
2020-01-21 10:00:00+01:00,9.715620642695715,140.25204575914813,106.60261364024262,35.28228110858572,0.17,18.122444318841247
2020-01-21 12:00:00+01:00,17.852808489348675,168.0232580223244,258.7442938158596,56.79160493760338,0.15,38.81164407237893
2020-01-21 14:00:00+01:00,16.9647359286815,197.53675411474575,241.7408229128129,54.91008407319691,0.09,21.75667406215316
2020-01-21 16:00:00+01:00,7.3944137240837575,224.64377251566853,67.389937447669,26.586354309028238,0.0,0.0
2020-01-22 10:00:00+01:00,9.88835419325663,140.09494312469553,109.75203831573423,35.79660776662021,0.23,25.242968812618873
2020-01-22 12:00:00+01:00,18.064933900583156,167.92204118641325,262.92052732060586,57.085718866927266,0.18,47.32569491770905
2020-01-22 14:00:00+01:00,17.197122456407033,197.5162040492709,246.3011517733928,55.27261523142289,0.12,29.556138212807134
2020-01-22 16:00:00+01:00,7.6209732029923005,224.69098299919295,71.12412155432415,27.45599325498312,0.0,0.0
2020-01-23 10:00:00+01:00,10.067717442203492,139.93759187660953,113.03424597712478,36.32084039695235,0.27,30.519246413823694
2020-01-23 12:00:00+01:00,18.28343142946611,167.82259073536284,267.2163484512554,57.38488029910175,0.12,32.06596181415065
2020-01-23 14:00:00+01:00,17.434923300508142,197.49974079807134,250.96422291184086,55.636891526848956,0.09,22.586780062065678
2020-01-23 16:00:00+01:00,7.851705726533883,224.74360154666388,74.97483235531735,28.32072774915244,0.0,0.0
2020-01-24 10:00:00+01:00,10.25365052204887,139.78008176293548,116.44899322425135,36.85387655024056,0.18,20.960818780365244
2020-01-24 12:00:00+01:00,18.508215233021623,167.7249819490164,271.6297112590536,57.68857188176699,0.07,19.014079788133753
2020-01-24 14:00:00+01:00,17.678030141496045,197.48742403662354,255.72750654838723,56.00241308216482,0.13,33.24457585129034
2020-01-24 16:00:00+01:00,8.08648984093367,224.801651087491,78.93938789533607,29.179164841416416,0.0,0.0
2020-01-25 10:00:00+01:00,10.44609069002136,139.6224993773925,119.99588028852683,37.39463359639922,0.08,9.599670423082147
2020-01-25 12:00:00+01:00,18.739197771140695,167.62928695325195,276.1584939985393,57.996291900236855,0.13,35.90060421981011
2020-01-25 14:00:00+01:00,17.926333963824817,197.47931038187735,260.5884176503829,56.3687040816516,0.18,46.90591517706892
2020-01-25 16:00:00+01:00,8.325204339185468,224.86515110652888,83.01493518654131,30.030031356317238,0.15,12.452240277981195
2020-01-26 10:00:00+01:00,10.644971950276236,139.46492734430274,123.674341229567,37.942051807709674,0.13,16.077664359843713
2020-01-26 12:00:00+01:00,18.976289666879907,167.5355738396206,280.80049696067766,58.30755448407433,0.1,28.080049696067768
2020-01-26 14:00:00+01:00,18.179725187436066,197.47545254217584,265.54432032413825,56.73531272187893,0.18,47.797977658344884
2020-01-26 16:00:00+01:00,8.56772863708275,224.9341169241775,87.1984761443454,30.872173643200355,0.19,16.567710467425627
2020-01-27 10:00:00+01:00,10.850224730505378,139.3074438974561,127.48363593260821,38.49509735924204,0.11,14.023199952586904
2020-01-27 12:00:00+01:00,19.219399509338643,167.44390618597583,285.5534394166605,58.62188960827871,0.15,42.83301591249908
2020-01-27 14:00:00+01:00,18.438093625425385,197.47589882245228,270.59252900928067,57.10181069592005,0.09,24.353327610835258
2020-01-27 16:00:00+01:00,8.813942892909827,225.00855925446308,91.48688850872577,31.704554977565437,0.19,17.382508816657896
2020-01-28 10:00:00+01:00,11.061775660599274,139.15012278203773,131.4228447691646,39.052765337823246,0.09,11.828056029224815
2020-01-28 12:00:00+01:00,19.46843366363241,167.35434291886224,290.41495690458595,58.9388430265511,0.21,60.98714094996305
2020-01-28 14:00:00+01:00,18.701328347541516,197.4806929397465,275.7303079834206,57.467792415310925,0.13,35.84494003784467
2020-01-28 16:00:00+01:00,9.063727955634024,225.0884840212952,95.87694277273967,32.526251287035066,0.23,22.051696837730123
2020-01-29 10:00:00+01:00,11.279547446207724,138.99303335177825,135.49086580133053,39.61408267278317,0.1,13.549086580133054
2020-01-29 12:00:00+01:00,19.723296114679084,167.2669383769521,295.38259936610876,59.257976190422795,0.16,47.261215898577404
2020-01-29 14:00:00+01:00,18.96931751532479,197.48987403541048,280.9548704256429,57.832874126396376,0.14,39.333681859590016
2020-01-29 16:00:00+01:00,9.316965237242893,225.17389233616746,100.36531653362525,33.33644584311871,0.17,17.062103810716295
2020-01-30 10:00:00+01:00,11.503458810045544,138.83624072580642,139.6864140269938,40.17811085440991,0.11,15.365505542969316
2020-01-30 12:00:00+01:00,19.98388836051071,167.18174245025352,300.4538304271989,59.57886618264314,0.26,78.11799591107172
2020-01-30 14:00:00+01:00,19.241948248093575,197.50347674746325,286.2633781635688,58.196693048474714,0.22,62.977943195985134
2020-01-30 16:00:00+01:00,9.573536595999446,225.26478054026808,104.94860770667049,34.134423447979174,0.14,14.692805078933869
2020-01-31 10:00:00+01:00,11.733424490267492,138.67980588789203,144.00802244049302,40.743948374042645,0.1,14.400802244049302
2020-01-31 12:00:00+01:00,20.250109378092727,167.09880066194182,305.6260282528901,59.9011057036343,0.17,51.956424802991314
2020-01-31 14:00:00+01:00,19.519106577487168,197.52153126203896,291.65294319849204,58.558906644053906,0.22,64.16364750366824
2020-01-31 16:00:00+01:00,9.833324317250192,225.3611402359936,109.62334817317681,34.91956456757062,0.16,17.53973570770829
2020-02-01 10:00:00+01:00,11.969355301005594,138.52378563966397,148.4540449607199,41.310732877417095,0.09,13.36086404646479
2020-02-01 12:00:00+01:00,20.521855692035782,167.01815411506118,310.8964885421593,60.22430315897299,0.19,59.07033282301027
2020-02-01 14:00:00+01:00,19.800677546862154,197.54406325865324,297.1206320704545,58.9191921159491,0.24,71.30895169690908
2020-02-01 16:00:00+01:00,10.096211255785402,225.46295826691215,114.38601913134772,35.69133971539031,0.14,16.014042678388684
2020-02-02 10:00:00+01:00,12.211158237256948,138.36823234941085,153.0226608499542,41.877642966000565,0.09,13.772039476495879
2020-02-02 12:00:00+01:00,20.799021542837867,166.93983924852637,316.26242957790174,60.54808283127787,0.16,50.60198873246428
2020-02-02 14:00:00+01:00,20.086545462715247,197.57109370911502,302.66347317704566,59.27724612542994,0.14,42.37288624478639
2020-02-02 16:00:00+01:00,10.36208115654713,225.57021660471406,119.2330686231706,36.44930418739854,0.14,16.692629607243884
2020-02-03 10:00:00+01:00,12.458736580107237,138.21319351330817,157.71187974508115,42.44389952626851,0.17,26.811019556663798
2020-02-03 12:00:00+01:00,21.08149910262081,166.86388739783683,321.72099831493034,60.8720850372423,0.12,38.60651979779164
2020-02-03 14:00:00+01:00,20.37659424521208,197.6026385178503,308.27846600485583,59.63278461840059,0.15,46.24176990072837
2020-02-03 16:00:00+01:00,10.630819103889403,225.6828921162385,124.16093049959218,37.1930930219915,0.06,7.449655829975531
2020-02-04 10:00:00+01:00,12.711989969911022,138.05871121567952,162.5195466174864,43.00876652375338,0.14,22.7527365264481
2020-02-04 12:00:00+01:00,21.369178686279557,166.7903242483044,327.26927649137986,61.19596618161546,0.21,68.72654806318977
2020-02-04 14:00:00+01:00,20.67070780439876,197.63870806288205,313.962590841429,59.9855426232707,0.17,53.37364044304294
2020-02-04 16:00:00+01:00,10.902312006641557,225.8009562659868,129.16604324059566,37.922415948691366,0.11,14.208264756465523
2020-02-05 10:00:00+01:00,12.970814498340447,137.90482160707307,167.44334752526314,43.571551433413916,0.1,16.744334752526314
2020-02-05 12:00:00+01:00,21.66194898254904,166.7191693260521,332.9042872116097,61.51939875949182,0.12,39.94851446539316
2020-02-05 14:00:00+01:00,20.968770425117444,197.67930679805062,319.7128186176601,60.33527399778785,0.16,51.154050978825616
2020-02-05 16:00:00+01:00,11.176449075297477,225.92437488726216,134.24486785845454,38.63705227358123,0.12,16.109384143014545
2020-02-06 10:00:00+01:00,13.235102977769214,137.7515545039907,172.48081906514116,44.13160573278887,0.15,25.872122859771174
2020-02-06 12:00:00+01:00,21.959697431716364,166.65043566137751,338.62300438507947,61.842071523529455,0.15,50.793450657761916
2020-02-06 14:00:00+01:00,21.270667244463766,197.72443308551843,325.5261224516252,60.68175127722799,0.25,81.3815306129063
2020-02-06 16:00:00+01:00,11.453122325019878,226.05310821749038,139.39390550410224,39.33684588065745,0.13,18.12120771553329
2020-02-07 10:00:00+01:00,13.504745542204127,137.59893312990107,177.6293644105874,44.688325812177,0.15,26.644404661588112
2020-02-07 12:00:00+01:00,22.262310889565445,166.58412970840095,344.42236762222734,62.163690030490386,0.26,89.54981558177911
2020-02-07 14:00:00+01:00,21.576284922084596,197.77407938144916,331.39949276283687,61.02476578690306,0.2,66.27989855256737
2020-02-07 16:00:00+01:00,11.732227174760022,226.1871113111958,144.60971610206448,40.02170059856327,0.08,11.568777288165158
2020-02-08 10:00:00+01:00,13.779630585859923,137.44697401244144,182.88627606940287,45.24115424015358,0.1,18.288627606940288
2020-02-08 12:00:00+01:00,22.56967655721631,166.52025151648786,350.2993021220648,62.483977499009825,0.16,56.04788833953037
2020-02-08 14:00:00+01:00,21.885512467086304,197.8282327585834,337.32995521044137,61.36412793688663,0.22,74.2125901462971
2020-02-08 16:00:00+01:00,12.013663091158293,226.326334803153,149.8889371328832,40.69157580332026,0.08,11.991114970630656
2020-02-09 10:00:00+01:00,14.059645790795722,137.29568710281427,188.24876065981596,45.78958072366862,0.17,32.00228931216871
2020-02-09 12:00:00+01:00,22.881682901577673,166.45879516654884,356.2507382574166,62.80267551045489,0.17,60.56262550376082
2020-02-09 14:00:00+01:00,22.198241940136676,197.88687566384814,343.31458606009363,61.69966722507388,0.16,54.93033376961498
2020-02-09 16:00:00+01:00,12.297334021802829,226.47072583006377,155.22829785391744,41.34648160210399,0.09,13.97054680685257
2020-02-10 10:00:00+01:00,14.344678846094094,137.14507630574042,193.7139580920719,46.33314186081466,0.19,36.80565203749366
2020-02-10 12:00:00+01:00,23.198220124229046,166.39974952144485,362.2736224710126,63.119543872980046,0.22,79.70019694362277
2020-02-10 14:00:00+01:00,22.514368592539196,197.94998681226627,349.35051667465837,62.03123127543313,0.22,76.85711366842484
2020-02-10 16:00:00+01:00,12.583148225233186,226.62022888841398,160.62462156316016,41.98647269897931,0.13,20.88120080321082
2020-02-11 10:00:00+01:00,14.634617539632327,136.99514060602093,199.27894893261202,46.87141911726749,0.12,23.913473871913443
2020-02-11 12:00:00+01:00,23.51917984341067,166.3430993925333,368.36491322944875,63.434359209944944,0.2,73.67298264588975
2020-02-11 14:00:00+01:00,22.833790121100826,198.01754216891658,355.4349211515122,62.35868350057689,0.14,49.76088896121171
2020-02-11 16:00:00+01:00,12.871017217486274,226.77478651437045,166.07481046645006,42.611640490977095,0.16,26.57196967463201
2020-02-12 08:00:00+01:00,0.03451383891742821,111.86235235497509,0.011378210548840705,0.010039747771159761,0.0,0.0
2020-02-12 10:00:00+01:00,14.929349220197174,136.84587581975046,204.94074970586945,47.40403527519234,0.16,32.790519952939114
2020-02-12 12:00:00+01:00,23.84445401508749,166.28882713205735,374.5215626954355,63.746912437499304,0.16,59.92345003126968
2020-02-12 14:00:00+01:00,23.15640509630913,198.08951604627907,361.56498838736206,62.68189961875203,0.15,54.23474825810431
2020-02-12 16:00:00+01:00,13.160853925677372,226.93433982291296,171.57581462400174,43.22210395365505,0.1,17.157581462400174
2020-02-13 08:00:00+01:00,0.2599008400685324,111.66639805355203,0.12202900663623324,0.1047902169070307,0.0,0.0
2020-02-13 10:00:00+01:00,15.228759976317434,136.69727672528518,210.69630257900164,47.930650348979185,0.14,29.497482361060232
2020-02-13 12:00:00+01:00,24.173933522615137,166.2369144947844,380.74049238579204,64.05700589153514,0.23,87.57031324873218
2020-02-13 14:00:00+01:00,23.482111048694975,198.16588231003328,367.73788792884915,63.00076389255662,0.12,44.128546551461895
2020-02-13 16:00:00+01:00,13.452570539431726,227.0988290461392,177.1245941195653,43.818000762681635,0.1,17.71245941195653
2020-02-14 08:00:00+01:00,0.49250391003406424,111.47063681100747,0.3194915139769672,0.26615672545404323,0.0,0.0
2020-02-14 10:00:00+01:00,15.532734009616863,136.54933909957617,216.54246849591675,48.45095810100392,0.1,21.654246849591676
2020-02-14 12:00:00+01:00,24.507507031212967,166.18734445301743,387.018574108524,64.36445103373592,0.21,81.27390056279003
2020-02-14 14:00:00+01:00,23.810802875218705,198.24661560293572,373.9507421939643,63.315166132951674,0.16,59.83211875103429
2020-02-14 16:00:00+01:00,13.746076713303358,227.2681941797366,182.71808690437302,44.399480238749646,0.15,27.407713035655952
2020-02-15 08:00:00+01:00,0.7328634890871737,111.27509355500251,0.6254777672228613,0.5070810851234768,0.0,0.0
2020-02-15 10:00:00+01:00,15.84115352556884,136.402061203728,221.93039756391607,49.403665313571906,0.17,37.728167585865734
2020-02-15 12:00:00+01:00,24.845060517259416,166.1401025977965,392.7209470012363,65.25934340554397,0.22,86.39860834027199
2020-02-15 14:00:00+01:00,24.14237203528075,198.33169240983904,379.5735934298716,64.20662131352537,0.19,72.1189827516756
2020-02-15 16:00:00+01:00,14.041278599327635,227.44237568228777,187.83532305211236,45.36082230786056,0.17,31.932004918859104
2020-02-16 08:00:00+01:00,0.9810881446040542,111.07979588311508,1.055448978942249,0.836525894876375,0.0,0.0
2020-02-16 10:00:00+01:00,16.153899121308182,136.255444462848,226.8473701022199,50.80039870508719,0.17,38.56405291737739
2020-02-16 12:00:00+01:00,25.18647749193679,166.09517788263497,397.8407882119554,66.74546789733904,0.26,103.4386049351084
2020-02-16 14:00:00+01:00,24.476706595590883,198.4210917486795,384.5996857616368,65.67919782679724,0.25,96.1499214404092
2020-02-16 16:00:00+01:00,14.338078777835847,227.62131506583552,192.46197232045606,46.71594753241695,0.14,26.94467612486385
2020-02-17 08:00:00+01:00,1.2370239596625714,110.88477390098996,1.642980685997883,1.271927785555703,0.0,0.0
2020-02-17 10:00:00+01:00,16.470850386163512,136.1094933708377,231.8328486932339,52.20576076844668,0.15,34.77492730398508
2020-02-17 12:00:00+01:00,25.53163962070026,166.05256267112532,403.0054202684155,68.23368367641984,0.2,80.60108405368311
2020-02-17 14:00:00+01:00,24.81369183678152,198.51479534529275,389.651896066006,67.1524848371281,0.14,54.551265449240844
2020-02-17 16:00:00+01:00,14.636376832447858,227.8049551662032,197.10958355819696,48.07497594306014,0.16,31.537533369311515
2020-02-18 08:00:00+01:00,1.500371343635827,110.69005952982661,2.412394210304076,1.8230035040286068,0.0,0.0
2020-02-18 10:00:00+01:00,16.791886398066953,135.96421483337645,236.88384293761595,53.61934350794806,0.18,42.63909172877087
2020-02-18 12:00:00+01:00,25.880427375871754,166.0122521811286,408.21169304467213,69.72379490971116,0.22,89.80657246982787
2020-02-18 14:00:00+01:00,25.153211050489144,198.6127872833682,394.727341740181,68.62627880176603,0.27,106.57638226984886
2020-02-18 16:00:00+01:00,14.936070221407947,227.99323998543792,201.77565418316203,49.437465945303614,0.21,42.37288737846403
2020-02-19 08:00:00+01:00,1.7707601990582913,110.49568553138977,3.3843122354588644,2.4954275707367444,0.0,0.0
2020-02-19 10:00:00+01:00,17.11688595659753,135.81961717415953,241.99734262183551,55.04073273450413,0.18,43.55952167193039
2020-02-19 12:00:00+01:00,26.23272052650157,165.97424352256576,413.45645365218354,71.21559679943294,0.21,86.82585526695854
2020-02-19 14:00:00+01:00,25.495146303622352,198.71505321378257,399.8231342461422,70.1003688863351,0.22,87.96108953415128
2020-02-19 16:00:00+01:00,15.237055209840292,228.1861141564054,206.45766968366775,50.80298093514594,0.23,47.48526402724358
2020-02-20 08:00:00+01:00,2.0477955394511125,110.30168442604588,4.574873059267682,3.2908626582820135,0.0,0.0
2020-02-20 10:00:00+01:00,17.445727587647724,135.67570897977737,247.1703198995517,56.469509501413285,0.11,27.188735188950687
2020-02-20 12:00:00+01:00,26.588398460530893,165.93853450344443,418.7365540796088,72.70887688418492,0.11,46.06102094875697
2020-02-20 14:00:00+01:00,25.83937911625494,198.82157931468018,404.9363933863616,71.57453867052163,0.22,89.08600654499955
2020-02-20 16:00:00+01:00,15.539227784833622,228.3835221663526,211.1531222395724,52.1710914770118,0.15,31.67296833593586
2020-02-21 08:00:00+01:00,2.33108354354588,110.10808741183052,5.995465324513231,4.207393117916709,0.21,1.2590477181477784
2020-02-21 10:00:00+01:00,17.778289437500888,135.53249793130908,252.39972940149298,57.905251166912365,0.25,63.099932350373244
2020-02-21 12:00:00+01:00,26.947340408718897,165.90512238061183,424.0488569508739,74.2034161588864,0.28,118.7336799462447
2020-02-21 14:00:00+01:00,26.18579106447007,198.9323511816384,410.06425998009286,73.04856771497083,0.15,61.50963899701392
2020-02-21 16:00:00+01:00,15.842484504263863,228.58540752769534,215.8595280220349,53.54137730446419,0.22,47.48909616484768
2020-02-21 18:00:00+01:00,0.0821653381462012,253.49181014904337,0.022473708277534286,0.02052237927829803,0.0,0.0
2020-02-22 08:00:00+01:00,2.620245280399321,109.91492340471126,7.652878584201017,5.240193735562551,0.19,1.4540469309981932
2020-02-22 10:00:00+01:00,18.11444912281922,135.38998975185416,257.68250754115576,59.34753223712468,0.17,43.80602628199648
2020-02-22 12:00:00+01:00,27.309425595206942,165.87400273423964,429.3902398865245,75.69899004796207,0.19,81.58414557843966
2020-02-22 14:00:00+01:00,26.534264270839515,199.0473528139619,415.20390626696195,74.52223292694475,0.12,49.82446875203543
2020-02-22 16:00:00+01:00,16.14672320299861,228.79171201761764,220.5744417052594,54.91342895681797,0.15,33.08616625578891
2020-02-22 18:00:00+01:00,0.3094412366223599,253.7358912144316,0.11699622848339011,0.1052115853845088,0.0,0.0
2020-02-23 08:00:00+01:00,2.914922962520007,109.72221833354115,9.54973558801012,6.382281951262767,0.16,1.5279576940816193
2020-02-23 10:00:00+01:00,18.454083553906813,135.2481874222762,263.01557134958614,60.79592503829127,0.12,31.561868561950334
2020-02-23 12:00:00+01:00,27.674533280740576,165.84516858837617,434.757597873779,77.19536917948591,0.21,91.29909555349359
2020-02-23 14:00:00+01:00,26.884681709037938,199.16656580792596,420.35254272398316,75.99530960743107,0.21,88.27403397203646
2020-02-23 16:00:00+01:00,16.451843457692526,229.002375061976,225.29546631562783,56.28684881444224,0.19,42.80613859996929
2020-02-23 18:00:00+01:00,0.5404490795848765,253.9836465531138,0.27424580661799647,0.242560255942169,0.0,0.0
